id,doc_name,text,req_doc_id
17-5.1.2.2.5.68.10,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version - Resend Disconnect Requests to Failed Local SMSs,17
17-5.1.2.2.5.63,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version or Port-To-Original – Pooled Number Block Default Routing Restoration,17
17-5.1.2.2.5.64,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version - Customer Disconnect Date Notification for Pooled Number,17
17-5.1.2.2.5.65,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Broadcast of Subscription Data Creation,17
17-5.1.2.2.5.66,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Broadcast of Subscription Data Deletion,17
17-5.1.2.2.5.67.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Updates to the Status for Disconnect,17
17-5.1.2.2.5.67.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Setting of the Status for Disconnected SV,17
17-5.1.2.2.5.67.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Setting of the Status for Newly Created SV,17
17-5.1.2.2.5.68.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Updates to the Status for Port-to-Original,17
17-5.1.2.2.5.68.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Setting of the Status for Port-to-Original SV,17
17-5.1.2.2.5.68.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Setting of the Status for Port-to-Original SV that was active prior to the PTO,17
17-5.1.2.2.5.68.4,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Setting of the Status for Port-to-Original for Newly Created SV,17
17-5.1.2.2.5.69,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Updates to the Failed SP List for Disconnect,17
17-5.1.2.2.5.70,Number Portability Administration Center (NPAC) Service Management System (SMS),Disconnect Subscription Version – Updates to the Failed SP List for Port-To-Original,17
17-5.1.2.2.6,Number Portability Administration Center (NPAC) Service Management System (SMS),Subscription Version Cancellation,17
17-5.1.2.2.6.26.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Inform Both Service Providers of Cancel Pending Status,17
17-5.1.2.2.6.69,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Version Identification,17
17-5.1.2.2.6.70,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Invalid Status Notification,17
17-5.1.2.2.6.27,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Validate Service Provider,17
17-5.1.2.2.6.71.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Set Cancellation Date and Time Stamp,17
17-5.1.2.2.6.71.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set to Cancel Old Service Provider only,17
17-5.1.2.2.6.71.4,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set to Cancel New Service Provider only,17
17-5.1.2.2.6.71.5,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription version- Error on Cancellation,17
17-5.1.2.2.6.71.6,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set Pending subscription version to Cancel Pending Status Inter-Service Provider port,17
17-5.1.2.2.6.71.8,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set Conflict Subscription to Cancel New Service Provider only,17
17-5.1.2.2.6.71.9,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Rejection of Old Service Provider Conflict Cancellation,17
17-5.1.2.2.6.71.10,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set Disconnect Pending subscription version to Active,17
17-5.1.2.2.6.71.11,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version- Set to Cancel Status - Intra-Service Provider port,17
17-5.1.2.2.6.28.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Set to Cancel After Service Provider Acknowledge,17
17-5.1.2.2.6.29.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Inform Both Service Providers of Cancel Status,17
17-5.1.2.2.6.29.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Inform Current Service Provider of Cancel Status,17
17-5.1.2.2.6.30,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version Acknowledgment - Update Old Service Provider Date and Time Stamp,17
17-5.1.2.2.6.31,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version Acknowledgment - Update New Service Provider Date and Time Stamp,17
17-5.1.2.2.6.32.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Initial Concurrence Window - Tunable Parameter,17
17-5.1.2.2.6.32.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Initial Concurrence Window - Tunable Parameter Modification,17
17-5.1.2.2.6.32.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Long Cancellation-Initial Concurrence Window - Tunable Parameter Default,17
17-5.1.2.2.6.32.4,Number Portability Administration Center (NPAC) Service Management System (SMS),Short Cancellation-Initial Concurrence Window - Tunable Parameter Default,17
17-5.1.2.2.6.33.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Final Concurrence Window - Tunable Parameter,17
17-5.1.2.2.6.33.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Final Concurrence Window Tunable Parameter Modification,17
17-5.1.2.2.6.33.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Long Cancellation-Final Concurrence Window - Tunable Parameter Default,17
17-5.1.2.2.6.33.4,Number Portability Administration Center (NPAC) Service Management System (SMS),Short Cancellation-Final Concurrence Window - Tunable Parameter Default,17
17-5.1.2.2.6.34,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Initial Concurrence Window - Tunable Parameter Expiration,17
17-5.1.2.2.6.35.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Final Concurrence Window - Tunable Parameter Expiration New Service Provider,17
17-5.1.2.2.6.35.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancellation-Final Concurrence Window - Tunable Parameter Expiration Old Service Provider,17
17-5.1.2.2.6.36,Number Portability Administration Center (NPAC) Service Management System (SMS),Cancel Subscription Version - Inform Service Providers of Conflict Status,17
17-5.1.2.2.7,Number Portability Administration Center (NPAC) Service Management System (SMS),Subscription Version Resend,17
17-5.1.2.2.7.38.1.1,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Identify Subscription Version,17
17-5.1.2.2.7.38.1.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version – Identify Multiple Subscription Versions,17
17-5.1.2.2.7.38.2,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Input Data,17
17-5.1.2.2.7.38.3,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Error Message,17
17-5.1.2.2.7.38.4,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Activation Request,17
17-5.1.2.2.7.38.5,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Disconnect Request,17
17-5.1.2.2.7.38.6,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Failed or Partial Failure,17
17-5.1.2.2.7.38.7,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Standard Activation Processing,17
17-5.1.2.2.7.38.8,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Standard Disconnect Processing,17
17-5.1.2.2.7.38.9,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version – Modify Active Request,17
17-5.1.2.2.7.38.10,Number Portability Administration Center (NPAC) Service Management System (SMS),Resend Subscription Version - Standard Modify Active Processing,17
17-5.1.2.2.7.71,Number Portability Administration Center (NPAC) Service Management System (SMS),Re-Send of Number Pooling Subscription Version Information – NPAC Personnel OpGUI,17
17-5.1.2.2.7.72,Number Portability Administration Center (NPAC) Service Management System (SMS),Re-Send of Number Pooling Subscription Version Information – Subscription Versions sent to discrepant non-EDR Local SMS,17
17-5.1.2.2.7.73,Number Portability Administration Center (NPAC) Service Management System (SMS),Re-Send of Number Pooling Subscription Version Information – Sending Status Update to Failed Subscription Versions for Block,17
17-5.1.2.2.7.74,Number Portability Administration Center (NPAC) Service Management System (SMS),Re-Send of Number Pooling Subscription Version Information – Sending Status Update to Partial failure Subscription Versions for,17
17-5.1.2.2.7.75,Number Portability Administration Center (NPAC) Service Management System (SMS),Re-Send of Number Pooling Subscription Version Information – Sending Status Update to Active Subscription Version for Block,17
